2024.11.20 04:27:49 INFO  Started: Metals version 1.4.1 in folders '/Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission' for client Visual Studio Code 1.95.2.
2024.11.22 19:01:54 INFO  compiling metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d (1 scala source)
2024.11.22 19:01:54 INFO  time: compiled metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d in 67ms
2024.11.22 19:01:54 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.22 19:01:54 INFO  time: indexed workspace in 1.13s
2024.11.22 19:01:55 INFO  compiling metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d (1 scala source)
2024.11.22 19:01:55 INFO  time: compiled metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d in 57ms
2024.11.22 19:01:55 INFO  Scala CLI started for /Users/zs_olef.x/Downloads/Implementation (1).scala
2024.11.22 19:01:55 INFO  compiling metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d (1 scala source)
2024.11.22 19:01:55 INFO  time: compiled metals-scala-cli16576030790495229764_33b3f60646-ece230fd3d in 46ms
2024.11.22 19:01:59 INFO  compiling root (4 scala sources)
2024.11.22 19:01:59 INFO  time: compiled root in 0.34s
2024.11.22 19:01:59 INFO  compiling root (4 scala sources)
2024.11.22 19:01:59 INFO  time: compiled root in 0.34s
2024.11.22 19:02:41 WARN  Could not find semantic tokens for: file:///Users/zs_olef.x/Work/Major/Programing%20Language/Assignments/magnet_submission/src/main/scala/kuplrg/Implementation.scala
2024.11.22 19:02:42 INFO  compiling root (4 scala sources)
2024.11.22 19:02:42 INFO  time: compiled root in 0.33s
2024.11.22 19:02:42 INFO  compiling root (4 scala sources)
2024.11.22 19:02:42 INFO  time: compiled root in 0.3s
2024.11.22 19:03:47 INFO  compiling root (4 scala sources)
2024.11.22 19:03:47 INFO  time: compiled root in 0.34s
2024.11.22 19:04:40 INFO  compiling root (4 scala sources)
2024.11.22 19:04:40 INFO  time: compiled root in 0.35s
2024.11.22 19:04:41 INFO  compiling root (4 scala sources)
2024.11.22 19:04:41 INFO  time: compiled root in 0.32s
2024.11.22 19:04:42 INFO  compiling root (4 scala sources)
2024.11.22 19:04:42 INFO  time: compiled root in 0.33s
2024.11.22 19:04:55 INFO  compiling root (4 scala sources)
2024.11.22 19:04:55 INFO  time: compiled root in 0.31s
2024.11.22 19:05:00 INFO  compiling root (4 scala sources)
2024.11.22 19:05:00 INFO  time: compiled root in 0.31s
2024.11.22 19:05:05 INFO  compiling root (4 scala sources)
2024.11.22 19:05:05 INFO  time: compiled root in 0.31s
2024.11.22 19:05:07 INFO  compiling root (4 scala sources)
2024.11.22 19:05:07 INFO  time: compiled root in 0.29s
2024.11.22 19:05:09 INFO  compiling root (4 scala sources)
2024.11.22 19:05:09 INFO  time: compiled root in 0.3s
2024.11.22 19:05:12 INFO  compiling root (4 scala sources)
2024.11.22 19:05:12 INFO  time: compiled root in 0.32s
2024.11.22 19:05:12 INFO  compiling root (4 scala sources)
2024.11.22 19:05:13 INFO  time: compiled root in 0.3s
2024.11.22 19:05:13 INFO  compiling root (4 scala sources)
2024.11.22 19:05:13 INFO  time: compiled root in 0.29s
2024.11.22 19:05:13 INFO  compiling root (4 scala sources)
2024.11.22 19:05:13 INFO  time: compiled root in 0.3s
2024.11.22 19:05:40 INFO  compiling root (4 scala sources)
2024.11.22 19:05:40 INFO  time: compiled root in 0.35s
Nov 22, 2024 7:08:10 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2451
2024.11.22 19:08:47 INFO  compiling root (4 scala sources)
2024.11.22 19:08:47 INFO  time: compiled root in 0.35s
2024.11.22 19:08:59 INFO  compiling root (4 scala sources)
2024.11.22 19:08:59 INFO  time: compiled root in 0.3s
2024.11.22 19:14:54 INFO  compiling root (4 scala sources)
2024.11.22 19:14:54 INFO  time: compiled root in 0.12s
2024.11.22 19:14:56 INFO  compiling root (4 scala sources)
2024.11.22 19:14:56 INFO  time: compiled root in 0.38s
2024.11.22 19:15:01 INFO  compiling root (4 scala sources)
2024.11.22 19:15:01 INFO  time: compiled root in 0.14s
2024.11.22 19:15:14 INFO  compiling root (4 scala sources)
2024.11.22 19:15:14 INFO  time: compiled root in 0.16s
2024.11.22 19:15:16 INFO  compiling root (4 scala sources)
2024.11.22 19:15:16 INFO  time: compiled root in 0.11s
2024.11.22 19:15:22 INFO  compiling root (4 scala sources)
2024.11.22 19:15:22 INFO  time: compiled root in 0.11s
2024.11.22 19:15:29 INFO  compiling root (4 scala sources)
2024.11.22 19:15:29 INFO  time: compiled root in 0.12s
2024.11.22 19:15:32 INFO  compiling root (4 scala sources)
2024.11.22 19:15:32 INFO  time: compiled root in 0.33s
2024.11.22 19:15:54 INFO  compiling root (4 scala sources)
2024.11.22 19:15:54 INFO  time: compiled root in 0.15s
2024.11.22 19:15:56 INFO  compiling root (4 scala sources)
2024.11.22 19:15:56 INFO  time: compiled root in 0.33s
2024.11.22 19:16:03 INFO  compiling root (4 scala sources)
2024.11.22 19:16:03 INFO  time: compiled root in 0.11s
2024.11.22 19:16:06 INFO  compiling root (4 scala sources)
2024.11.22 19:16:06 INFO  time: compiled root in 0.11s
2024.11.22 19:16:10 INFO  compiling root (4 scala sources)
2024.11.22 19:16:10 INFO  time: compiled root in 0.11s
2024.11.22 19:16:12 INFO  compiling root (4 scala sources)
2024.11.22 19:16:12 INFO  time: compiled root in 0.3s
2024.11.22 19:16:27 INFO  compiling root (4 scala sources)
2024.11.22 19:16:27 INFO  time: compiled root in 0.3s
2024.11.22 19:16:27 INFO  compiling root (4 scala sources)
2024.11.22 19:16:27 INFO  time: compiled root in 0.32s
2024.11.22 19:16:27 INFO  compiling root (4 scala sources)
2024.11.22 19:16:28 INFO  time: compiled root in 0.34s
2024.11.22 19:16:28 INFO  compiling root (4 scala sources)
2024.11.22 19:16:28 INFO  time: compiled root in 0.32s
2024.11.23 06:15:04 INFO  Shutting down server
2024.11.23 06:15:04 INFO  shutting down Metals
2024.11.23 06:15:04 INFO  Shut down connection with build server.
2024.11.23 06:15:04 INFO  Shut down connection with build server.
2024.11.23 06:15:04 INFO  Shut down connection with build server.
2024.11.23 06:15:04 INFO  Exiting server
2024.11.23 16:22:51 INFO  Started: Metals version 1.4.1 in folders '/Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission' for client Visual Studio Code 1.95.3.
2024.11.23 16:22:51 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.23 16:22:51 INFO  no build target found for /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/src/main/scala/kuplrg/Implementation.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.23 16:22:53 INFO  no build target found for /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/src/main/scala/kuplrg/Implementation.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.11.23 16:22:53 INFO  Attempting to connect to the build server...
2024.11.23 16:22:53 INFO  Found a Bloop server running
2024.11.23 16:22:53 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.11.23 16:22:53 INFO  Attempting to connect to the build server...
2024.11.23 16:22:53 INFO  Found a Bloop server running
2024.11.23 16:22:53 INFO  Attempting to connect to the build server...
2024.11.23 16:22:53 INFO  Found a Bloop server running
2024.11.23 16:22:53 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/project/project/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.11.23 16:22:53 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/project/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.11.23 16:22:53 INFO  time: Connected to build server in 0.32s
2024.11.23 16:22:53 INFO  Connected to Build server: Bloop v2.0.5
2024.11.23 16:22:53 INFO  running doctor check
2024.11.23 16:22:53 INFO  java targets: magnet_submission-build-build, root, magnet_submission-build, root-test
2024.11.23 16:22:56 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.23 16:22:56 INFO  time: indexed workspace in 2.82s
2024.11.23 16:22:56 INFO  compiling root (4 scala sources)
2024.11.23 16:22:56 INFO  time: compiled root in 0.44s
2024.11.23 16:22:56 INFO  compiling root (4 scala sources)
2024.11.23 16:22:56 INFO  time: compiled root in 0.5s
2024.11.24 04:24:39 INFO  Shutting down server
2024.11.24 04:24:39 INFO  shutting down Metals
2024.11.24 04:24:39 INFO  Shut down connection with build server.
2024.11.24 04:24:39 INFO  Shut down connection with build server.
2024.11.24 04:24:39 INFO  Shut down connection with build server.
2024.11.24 04:24:39 INFO  Exiting server
2024.12.05 09:45:08 INFO  Started: Metals version 1.4.1 in folders '/Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission' for client Visual Studio Code 1.95.3.
2024.12.05 09:45:08 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.12.05 09:45:09 INFO  no build target found for /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/src/main/scala/kuplrg/Implementation.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.05 09:45:09 INFO  Attempting to connect to the build server...
2024.12.05 09:45:09 INFO  No running Bloop server found, starting one.
2024.12.05 09:45:09 INFO  Starting compilation server
2024.12.05 09:45:10 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.12.05 09:45:10 INFO  Attempting to connect to the build server...
2024.12.05 09:45:10 INFO  Found a Bloop server running
2024.12.05 09:45:10 INFO  Attempting to connect to the build server...
2024.12.05 09:45:10 INFO  Found a Bloop server running
2024.12.05 09:45:09 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/project/project/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.12.05 09:45:10 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /Users/zs_olef.x/Work/Major/Programing Language/Assignments/magnet_submission/project/.metals/bsp.trace.json or /Users/zs_olef.x/Library/Caches/org.scalameta.metals/bsp.trace.json
2024.12.05 09:45:10 INFO  time: Connected to build server in 1.55s
2024.12.05 09:45:10 INFO  Connected to Build server: Bloop v2.0.5
2024.12.05 09:45:10 INFO  running doctor check
2024.12.05 09:45:10 INFO  java targets: magnet_submission-build-build, root, magnet_submission-build, root-test
2024.12.05 09:45:12 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.12.05 09:45:12 INFO  time: indexed workspace in 1.73s
2024.12.05 09:45:12 INFO  compiling root (4 scala sources)
2024.12.05 09:45:15 INFO  time: compiled root in 2.68s
2024.12.05 09:45:15 INFO  compiling root (4 scala sources)
2024.12.05 09:45:16 INFO  time: compiled root in 1.15s
2024.12.05 10:29:18 INFO  Shutting down server
2024.12.05 10:29:18 INFO  shutting down Metals
2024.12.05 10:29:18 INFO  Shut down connection with build server.
2024.12.05 10:29:18 INFO  Shut down connection with build server.
2024.12.05 10:29:18 INFO  Shut down connection with build server.
2024.12.05 10:29:18 INFO  Exiting server
